/* DATA DESCRIPTION:
Citation:	Rex, Markus (2021): Master tracks in different resolutions of POLARSTERN cruise PS122/4, Longyearbyen - Arctic Ocean, 2020-06-04 - 2020-08-12. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.926829
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS122_4 was processed to receive a validated master track which can be used as reference of further expedition data. During PS122_4 two Trimble Marine SPS461 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processing and evaluation of the data is outlined in the data processing report found at EPIC repository hdl:10013/epic.77923ed6-d30f-4216-b11c-3563af390ac3. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Rex, Markus (2021): Master track of POLARSTERN cruise PS122/4 in 1 sec resolution (zipped, 36 MB). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.926830
Further details:	Generalized master track of POLARSTERN cruise PS122/4 (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS122_4_mastertrack_generalized.zip)
	Station list of POLARSTERN cruise PS122/4 (URI: https://www.pangaea.de/expeditions/events/PS122%2F4)
	Trackline map and processing report for navigation sensors from POLARSTERN cruise PS122/4 (URI: hdl:10013/epic.77923ed6-d30f-4216-b11c-3563af390ac3)
Project(s):	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://www.mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 80.737864 * MEDIAN LONGITUDE: 3.817784 * SOUTH-BOUND LATITUDE: 78.112093 * WEST-BOUND LONGITUDE: -7.364310 * NORTH-BOUND LATITUDE: 82.230469 * EAST-BOUND LONGITUDE: 15.631829
	DATE/TIME START: 2020-06-04T06:50:00 * DATE/TIME END: 2020-08-12T09:59:59
Event(s):	PS122/4-track * LATITUDE START: 78.234388 * LONGITUDE START: 15.622460 * LATITUDE END: 80.062920 * LONGITUDE END: -6.126250 * DATE/TIME START: 2020-06-04T06:50:00 * DATE/TIME END: 2020-08-12T10:00:00 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/4 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Longyearbyen - Arctic Ocean
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Further details" and Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	19912 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2020-06-21T11:50	81.98281	9.19102	0.345	205.5
2020-06-21T12:00	81.98196	9.18758	0.351	209.5
2020-06-21T12:10	81.98115	9.18390	0.347	212.2
2020-06-21T12:20	81.98036	9.17992	0.348	215.2
2020-06-21T12:30	81.97959	9.17577	0.346	217.1
2020-06-21T12:40	81.97883	9.17146	0.348	218.5
2020-06-21T12:50	81.97812	9.16709	0.339	220.3
2020-06-21T13:00	81.97743	9.16276	0.329	221.5
2020-06-21T13:10	81.97678	9.15836	0.323	223.1
2020-06-21T13:20	81.97613	9.15393	0.322	223.8
2020-06-21T13:30	81.97550	9.14946	0.320	224.7
2020-06-21T13:40	81.97490	9.14498	0.312	226.1
2020-06-21T13:50	81.97431	9.14049	0.308	227.0
2020-06-21T14:00	81.97374	9.13592	0.309	228.1
2020-06-21T14:10	81.97320	9.13150	0.295	228.8
2020-06-21T14:20	81.97268	9.12701	0.293	230.4
2020-06-21T14:30	81.97220	9.12249	0.287	232.4
2020-06-21T14:40	81.97175	9.11803	0.276	234.3
2020-06-21T14:50	81.97132	9.11360	0.271	235.2
2020-06-21T15:00	81.97093	9.10918	0.263	237.7
2020-06-21T15:10	81.97056	9.10484	0.255	238.7
2020-06-21T15:20	81.97021	9.10054	0.250	240.0
2020-06-21T15:30	81.96991	9.09635	0.237	242.5
2020-06-21T15:40	81.96963	9.09220	0.232	244.5
2020-06-21T15:50	81.96939	9.08805	0.226	247.1
2020-06-21T16:00	81.96916	9.08393	0.223	248.7
2020-06-21T16:10	81.96896	9.07971	0.224	251.4
2020-06-21T16:20	81.96879	9.07541	0.225	253.8
2020-06-21T16:30	81.96865	9.07124	0.216	256.5
2020-06-21T16:40	81.96854	9.06711	0.211	259.7
2020-06-21T16:50	81.96847	9.06310	0.203	262.0
2020-06-21T17:00	81.96843	9.05925	0.194	265.7
2020-06-21T17:10	81.96841	9.05554	0.187	268.1
2020-06-21T17:20	81.96840	9.05200	0.178	268.9
2020-06-21T17:30	81.96840	9.04847	0.177	270.3
2020-06-21T17:40	81.96842	9.04512	0.169	272.1
2020-06-21T17:50	81.96846	9.04184	0.165	274.7
2020-06-21T18:00	81.96848	9.03885	0.151	272.7
2020-06-21T18:10	81.96852	9.03595	0.147	276.7
2020-06-21T18:20	81.96860	9.03343	0.130	282.3
2020-06-21T18:30	81.96869	9.03126	0.113	285.7
2020-06-21T18:40	81.96876	9.02928	0.103	285.4
2020-06-21T18:50	81.96884	9.02731	0.103	285.0
2020-06-21T19:00	81.96891	9.02552	0.094	287.1
2020-06-21T19:10	81.96899	9.02372	0.094	286.8
2020-06-21T19:20	81.96906	9.02208	0.086	287.0
2020-06-21T19:30	81.96913	9.02061	0.079	289.3
2020-06-21T19:40	81.96920	9.01934	0.068	290.4
2020-06-21T19:50	81.96926	9.01852	0.047	297.9
2020-06-21T20:00	81.96931	9.01786	0.038	298.7
2020-06-21T20:10	81.96936	9.01737	0.032	308.5
2020-06-21T20:20	81.96943	9.01699	0.030	320.8
2020-06-21T20:30	81.96951	9.01680	0.030	342.1
2020-06-21T20:40	81.96958	9.01678	0.028	358.0
2020-06-21T20:50	81.96969	9.01695	0.039	12.6
2020-06-21T21:00	81.96979	9.01723	0.038	21.6
2020-06-21T21:10	81.96990	9.01778	0.050	34.0
2020-06-21T21:20	81.97002	9.01851	0.056	41.3
2020-06-21T21:30	81.97015	9.01943	0.066	44.3
2020-06-21T21:40	81.97030	9.02059	0.078	48.6
2020-06-21T21:50	81.97045	9.02205	0.092	52.9
2020-06-21T22:00	81.97061	9.02372	0.102	55.5
2020-06-21T22:10	81.97078	9.02573	0.118	59.2
2020-06-21T22:20	81.97097	9.02805	0.135	59.7
2020-06-21T22:30	81.97116	9.03062	0.148	61.0
2020-06-21T22:40	81.97138	9.03350	0.164	61.7
2020-06-21T22:50	81.97161	9.03679	0.185	63.6
2020-06-21T23:00	81.97185	9.04047	0.204	64.8
2020-06-21T23:10	81.97211	9.04441	0.219	64.8
2020-06-21T23:20	81.97239	9.04845	0.227	63.6
2020-06-21T23:30	81.97268	9.05263	0.235	63.3
2020-06-21T23:40	81.97300	9.05703	0.249	62.6
2020-06-21T23:50	81.97333	9.06151	0.254	62.2
2020-06-22T00:00	81.97366	9.06608	0.258	63.0
2020-06-22T00:10	81.97398	9.07077	0.263	63.5
2020-06-22T00:20	81.97432	9.07556	0.269	63.4
2020-06-22T00:30	81.97468	9.08044	0.279	61.7
2020-06-22T00:40	81.97507	9.08530	0.281	60.4
2020-06-22T00:50	81.97548	9.09026	0.289	59.6
2020-06-22T01:00	81.97591	9.09520	0.293	58.0
2020-06-22T01:10	81.97636	9.10027	0.302	57.5
2020-06-22T01:20	81.97682	9.10548	0.310	57.7
2020-06-22T01:30	81.97727	9.11073	0.311	58.1
2020-06-22T01:40	81.97772	9.11616	0.317	59.5
2020-06-22T01:50	81.97816	9.12181	0.325	61.0
2020-06-22T02:00	81.97859	9.12775	0.337	62.2
2020-06-22T02:10	81.97904	9.13378	0.343	62.2
2020-06-22T02:20	81.97950	9.13979	0.345	61.1
2020-06-22T02:30	81.97998	9.14590	0.352	60.6
2020-06-22T02:40	81.98046	9.15206	0.355	60.8
2020-06-22T02:50	81.98092	9.15829	0.353	62.3
2020-06-22T03:00	81.98136	9.16455	0.353	63.1
2020-06-22T03:10	81.98181	9.17082	0.354	62.8
2020-06-22T03:20	81.98227	9.17716	0.358	62.8
2020-06-22T03:30	81.98271	9.18353	0.358	63.4
2020-06-22T03:40	81.98313	9.18983	0.350	64.5
2020-06-22T03:50	81.98354	9.19603	0.344	64.8
2020-06-22T04:00	81.98392	9.20249	0.353	66.7
2020-06-22T04:10	81.98427	9.20869	0.335	68.2
2020-06-22T04:20	81.98461	9.21500	0.340	68.6
2020-06-22T04:30	81.98495	9.22150	0.349	69.4
2020-06-22T04:40	81.98528	9.22802	0.348	70.2
2020-06-22T04:50	81.98560	9.23462	0.351	70.7
2020-06-22T05:00	81.98589	9.24120	0.346	72.7
2020-06-22T05:10	81.98612	9.24762	0.333	75.3
2020-06-22T05:20	81.98631	9.25390	0.322	78.1
2020-06-22T05:30	81.98646	9.26009	0.316	79.9
2020-06-22T05:40	81.98660	9.26615	0.308	80.7
2020-06-22T05:50	81.98671	9.27231	0.312	82.6
2020-06-22T06:00	81.98674	9.27855	0.314	88.0
2020-06-22T06:10	81.98670	9.28459	0.303	92.6
2020-06-22T06:20	81.98660	9.29038	0.293	96.9
2020-06-22T06:30	81.98648	9.29593	0.282	99.0
2020-06-22T06:40	81.98632	9.30132	0.277	101.8
2020-06-22T06:50	81.98614	9.30660	0.273	103.9
2020-06-22T07:00	81.98594	9.31163	0.263	105.9
2020-06-22T07:10	81.98569	9.31646	0.259	110.6
2020-06-22T07:20	81.98538	9.32093	0.251	116.2
2020-06-22T07:30	81.98507	9.32509	0.237	118.3
2020-06-22T07:40	81.98472	9.32895	0.231	123.2
2020-06-22T07:50	81.98434	9.33267	0.231	125.8
2020-06-22T08:00	81.98393	9.33592	0.220	132.3
2020-06-22T08:10	81.98352	9.33882	0.209	135.7
2020-06-22T08:20	81.98304	9.34143	0.216	142.6
2020-06-22T08:30	81.98247	9.34383	0.238	149.6
2020-06-22T08:40	81.98189	9.34581	0.233	154.7
2020-06-22T08:50	81.98126	9.34765	0.243	157.6
2020-06-22T09:00	81.98063	9.34921	0.241	161.1
2020-06-22T09:10	81.97996	9.35052	0.248	164.6
2020-06-22T09:20	81.97927	9.35158	0.257	168.0
2020-06-22T09:30	81.97856	9.35236	0.257	171.3
2020-06-22T09:40	81.97782	9.35265	0.266	176.9
2020-06-22T09:50	81.97701	9.35308	0.295	175.7
2020-06-22T10:00	81.97619	9.35284	0.295	182.3
2020-06-22T10:10	81.97541	9.35196	0.282	189.1
2020-06-22T10:20	81.97464	9.35083	0.283	191.6
2020-06-22T10:30	81.97390	9.34946	0.278	194.4
2020-06-22T10:40	81.97311	9.34794	0.294	195.0
2020-06-22T10:50	81.97241	9.34589	0.271	202.5
2020-06-22T11:00	81.97170	9.34350	0.283	205.0
2020-06-22T11:10	81.97096	9.34063	0.301	208.7
2020-06-22T11:20	81.97025	9.33763	0.297	210.5
2020-06-22T11:30	81.96951	9.33512	0.295	205.3
2020-06-22T11:40	81.96883	9.33216	0.287	211.3
2020-06-22T11:50	81.96825	9.32877	0.269	219.3
2020-06-22T12:00	81.96777	9.32557	0.237	222.7
2020-06-22T12:10	81.96729	9.32228	0.239	223.8
2020-06-22T12:20	81.96677	9.31880	0.255	223.4
2020-06-22T12:30	81.96632	9.31515	0.245	228.4
2020-06-22T12:40	81.96586	9.31131	0.255	229.4
2020-06-22T12:50	81.96542	9.30759	0.246	229.7
2020-06-22T13:00	81.96500	9.30385	0.241	231.4
2020-06-22T13:10	81.96462	9.30000	0.236	235.0
2020-06-22T13:20	81.96428	9.29591	0.240	239.1
2020-06-22T13:30	81.96398	9.29194	0.227	241.6
2020-06-22T13:40	81.96371	9.28814	0.215	242.8
2020-06-22T13:50	81.96345	9.28432	0.213	244.4
2020-06-22T14:00	81.96321	9.28034	0.219	246.5
2020-06-22T14:10	81.96301	9.27633	0.214	250.3
2020-06-22T14:20	81.96285	9.27226	0.212	254.9
2020-06-22T14:30	81.96277	9.26833	0.200	261.2
2020-06-22T14:40	81.96271	9.26425	0.207	263.7
2020-06-22T14:50	81.96269	9.26014	0.207	268.1
2020-06-22T15:00	81.96270	9.25622	0.198	271.7
2020-06-22T15:10	81.96276	9.25229	0.199	275.5
2020-06-22T15:20	81.96285	9.24821	0.208	278.8
2020-06-22T15:30	81.96298	9.24451	0.192	284.1
2020-06-22T15:40	81.96313	9.24082	0.194	286.4
2020-06-22T15:50	81.96330	9.23744	0.182	290.4
2020-06-22T16:00	81.96350	9.23422	0.177	293.8
2020-06-22T16:10	81.96373	9.23113	0.177	298.4
2020-06-22T16:20	81.96399	9.22821	0.174	302.2
2020-06-22T16:30	81.96428	9.22550	0.171	307.1
2020-06-22T16:40	81.96458	9.22294	0.168	309.8
2020-06-22T16:50	81.96489	9.22045	0.168	312.0
2020-06-22T17:00	81.96521	9.21804	0.168	313.9
2020-06-22T17:10	81.96555	9.21571	0.169	315.9
2020-06-22T17:20	81.96589	9.21322	0.175	314.3
2020-06-22T17:30	81.96622	9.21053	0.180	311.3
2020-06-22T17:40	81.96654	9.20792	0.176	311.4
2020-06-22T17:50	81.96688	9.20562	0.168	316.7
2020-06-22T18:00	81.96730	9.20398	0.172	331.4
2020-06-22T18:10	81.96771	9.20183	0.183	323.8
2020-06-22T18:20	81.96814	9.19934	0.200	321.1
2020-06-22T18:30	81.96858	9.19697	0.197	322.8
2020-06-22T18:40	81.96902	9.19494	0.187	326.9
2020-06-22T18:50	81.96948	9.19332	0.187	334.3
2020-06-22T19:00	81.96998	9.19243	0.184	345.8
2020-06-22T19:10	81.97050	9.19199	0.187	353.3
2020-06-22T19:20	81.97101	9.19172	0.187	355.7
2020-06-22T19:30	81.97153	9.19162	0.188	358.5
2020-06-22T19:40	81.97205	9.19168	0.186	1.0
2020-06-22T19:50	81.97257	9.19194	0.186	4.0
2020-06-22T20:00	81.97309	9.19237	0.187	6.7
2020-06-22T20:10	81.97361	9.19298	0.190	9.3
2020-06-22T20:20	81.97414	9.19386	0.197	12.9
2020-06-22T20:30	81.97469	9.19500	0.206	16.3
2020-06-22T20:40	81.97524	9.19642	0.212	19.7
2020-06-22T20:50	81.97579	9.19810	0.214	23.2
2020-06-22T21:00	81.97632	9.19997	0.214	26.1
2020-06-22T21:10	81.97686	9.20208	0.221	28.6
2020-06-22T21:20	81.97741	9.20443	0.230	30.9
2020-06-22T21:30	81.97796	9.20707	0.239	33.7
2020-06-22T21:40	81.97852	9.20998	0.249	36.0
2020-06-22T21:50	81.97910	9.21320	0.263	38.0
2020-06-22T22:00	81.97968	9.21660	0.271	39.2
2020-06-22T22:10	81.98028	9.22029	0.285	40.6
2020-06-22T22:20	81.98090	9.22422	0.297	41.5
2020-06-22T22:30	81.98153	9.22839	0.310	42.5
2020-06-22T22:40	81.98217	9.23274	0.316	43.6
2020-06-22T22:50	81.98282	9.23728	0.325	44.5
2020-06-22T23:00	81.98347	9.24204	0.336	45.3
2020-06-22T23:10	81.98415	9.24707	0.350	46.1
2020-06-22T23:20	81.98484	9.25233	0.362	46.8
2020-06-22T23:30	81.98555	9.25783	0.377	47.1
2020-06-22T23:40	81.98628	9.26353	0.390	47.2
2020-06-22T23:50	81.98703	9.26946	0.402	47.8
2020-06-23T00:00	81.98781	9.27566	0.418	48.0
2020-06-23T00:10	81.98861	9.28211	0.434	48.3
2020-06-23T00:20	81.98943	9.28894	0.451	49.4
2020-06-23T00:30	81.99025	9.29605	0.466	50.1
2020-06-23T00:40	81.99109	9.30349	0.480	51.1
2020-06-23T00:50	81.99195	9.31127	0.497	51.7
2020-06-23T01:00	81.99282	9.31930	0.510	52.2
2020-06-23T01:10	81.99368	9.32746	0.514	52.7
2020-06-23T01:20	81.99454	9.33571	0.516	53.2
2020-06-23T01:30	81.99540	9.34419	0.526	54.0
2020-06-23T01:40	81.99626	9.35299	0.539	54.9
2020-06-23T01:50	81.99710	9.36172	0.532	55.4
2020-06-23T02:00	81.99793	9.37055	0.534	56.0
2020-06-23T02:10	81.99876	9.37959	0.542	56.7
2020-06-23T02:20	81.99959	9.38897	0.558	57.5
2020-06-23T02:30	82.00041	9.39841	0.557	58.1
2020-06-23T02:40	82.00122	9.40818	0.571	59.0
2020-06-23T02:50	82.00204	9.41798	0.572	59.2
2020-06-23T03:00	82.00282	9.42796	0.575	60.4
2020-06-23T03:10	82.00359	9.43784	0.567	60.8
2020-06-23T03:20	82.00432	9.44765	0.557	61.9
2020-06-23T03:30	82.00504	9.45749	0.555	62.5
2020-06-23T03:40	82.00574	9.46729	0.552	62.9
2020-06-23T03:50	82.00639	9.47661	0.523	63.2
2020-06-23T04:00	82.00700	9.48617	0.526	65.4
2020-06-23T04:10	82.00761	9.49604	0.541	66.0
2020-06-23T04:20	82.00817	9.50542	0.511	66.6
2020-06-23T04:30	82.00875	9.51485	0.516	66.2
2020-06-23T04:40	82.00931	9.52417	0.508	66.6
2020-06-23T04:50	82.00981	9.53327	0.490	68.4
2020-06-23T05:00	82.01027	9.54226	0.480	69.8
2020-06-23T05:10	82.01069	9.55106	0.465	71.1
2020-06-23T05:20	82.01113	9.55973	0.461	70.2
2020-06-23T05:30	82.01152	9.56809	0.441	71.4
2020-06-23T05:40	82.01185	9.57629	0.427	73.9
2020-06-23T05:50	82.01215	9.58423	0.412	74.4
2020-06-23T06:00	82.01241	9.59206	0.403	76.6
2020-06-23T06:10	82.01263	9.59975	0.392	78.6
2020-06-23T06:20	82.01277	9.60706	0.369	82.2
2020-06-23T06:30	82.01284	9.61413	0.355	85.9
2020-06-23T06:40	82.01289	9.62112	0.350	87.0
2020-06-23T06:50	82.01291	9.62797	0.342	88.5
2020-06-23T07:00	82.01291	9.63449	0.326	90.2
2020-06-23T07:10	82.01285	9.64059	0.306	94.3
2020-06-23T07:20	82.01275	9.64644	0.295	96.9
2020-06-23T07:30	82.01260	9.65189	0.278	101.4
2020-06-23T07:40	82.01234	9.65718	0.280	109.1
2020-06-23T07:50	82.01205	9.66221	0.272	112.7
2020-06-23T08:00	82.01173	9.66693	0.262	115.6
2020-06-23T08:10	82.01142	9.67140	0.251	117.1
2020-06-23T08:20	82.01108	9.67558	0.243	120.3
2020-06-23T08:30	82.01071	9.67957	0.240	123.8
2020-06-23T08:40	82.01033	9.68316	0.225	127.1
2020-06-23T08:50	82.00993	9.68615	0.207	133.9
2020-06-23T09:00	82.00950	9.68887	0.207	138.8
2020-06-23T09:10	82.00903	9.69142	0.211	142.6
2020-06-23T09:20	82.00852	9.69368	0.217	148.5
2020-06-23T09:30	82.00795	9.69561	0.227	154.9
2020-06-23T09:40	82.00735	9.69741	0.234	157.2
2020-06-23T09:50	82.00680	9.69874	0.210	161.5
2020-06-23T10:00	82.00620	9.69982	0.222	166.0
2020-06-23T10:10	82.00559	9.70068	0.222	168.8
2020-06-23T10:20	82.00500	9.70127	0.214	172.1
2020-06-23T10:30	82.00440	9.70168	0.220	174.6
2020-06-23T10:40	82.00376	9.70162	0.227	180.7
2020-06-23T10:50	82.00313	9.70144	0.227	182.3
2020-06-23T11:00	82.00249	9.70105	0.233	184.8
2020-06-23T11:10	82.00186	9.70050	0.226	187.0
2020-06-23T11:20	82.00126	9.69996	0.218	187.2
2020-06-23T11:30	82.00061	9.69925	0.238	188.6
2020-06-23T11:40	81.99992	9.69846	0.251	189.1
2020-06-23T11:50	81.99927	9.69755	0.238	191.0
2020-06-23T12:00	81.99867	9.69658	0.223	192.6
2020-06-23T12:10	81.99812	9.69552	0.206	194.9
2020-06-23T12:20	81.99763	9.69435	0.184	198.5
2020-06-23T12:30	81.99716	9.69325	0.180	197.9
2020-06-23T12:40	81.99671	9.69216	0.170	198.8
2020-06-23T12:50	81.99631	9.69116	0.151	199.4
2020-06-23T13:00	81.99595	9.68995	0.146	204.6
2020-06-23T13:10	81.99561	9.68876	0.134	206.3
2020-06-23T13:20	81.99533	9.68752	0.118	211.7
2020-06-23T13:30	81.99510	9.68630	0.104	216.1
2020-06-23T13:40	81.99486	9.68503	0.108	216.1
2020-06-23T13:50	81.99465	9.68381	0.097	219.3
2020-06-23T14:00	81.99445	9.68256	0.096	220.5
2020-06-23T14:10	81.99426	9.68146	0.088	219.2
2020-06-23T14:20	81.99410	9.68027	0.083	225.6
2020-06-23T14:30	81.99394	9.67877	0.095	233.1
2020-06-23T14:40	81.99380	9.67716	0.095	238.4
2020-06-23T14:50	81.99367	9.67551	0.095	240.7
2020-06-23T15:00	81.99359	9.67361	0.099	253.7
2020-06-23T15:10	81.99352	9.67152	0.108	256.6
2020-06-23T15:20	81.99346	9.66920	0.118	258.5
2020-06-23T15:30	81.99343	9.66684	0.119	264.6
2020-06-23T15:40	81.99346	9.66416	0.135	274.7
2020-06-23T15:50	81.99355	9.66154	0.135	283.9
2020-06-23T16:00	81.99367	9.65876	0.146	287.2
2020-06-23T16:10	81.99380	9.65579	0.156	287.1
2020-06-23T16:20	81.99395	9.65260	0.170	289.4
2020-06-23T16:30	81.99409	9.64910	0.183	286.1
2020-06-23T16:40	81.99427	9.64545	0.194	289.4
2020-06-23T16:50	81.99452	9.64165	0.210	295.1
2020-06-23T17:00	81.99479	9.63757	0.227	295.6
2020-06-23T17:10	81.99511	9.63372	0.224	300.5
2020-06-23T17:20	81.99546	9.62998	0.226	304.1
2020-06-23T17:30	81.99590	9.62649	0.236	312.0
2020-06-23T17:40	81.99641	9.62312	0.250	317.4
2020-06-23T17:50	81.99685	9.61921	0.252	308.8
2020-06-23T18:00	81.99733	9.61518	0.268	311.0
2020-06-23T18:10	81.99786	9.61148	0.266	315.8
2020-06-23T18:20	81.99841	9.60808	0.260	319.0
2020-06-23T18:30	81.99897	9.60527	0.246	325.1
2020-06-23T18:40	81.99957	9.60277	0.251	330.1
2020-06-23T18:50	82.00022	9.60063	0.257	335.3
2020-06-23T19:00	82.00089	9.59869	0.258	337.9
2020-06-23T19:10	82.00158	9.59681	0.265	339.1
2020-06-23T19:20	82.00230	9.59508	0.275	341.7
2020-06-23T19:30	82.00304	9.59364	0.275	344.9
2020-06-23T19:40	82.00380	9.59230	0.280	346.1
2020-06-23T19:50	82.00457	9.59113	0.283	348.1
2020-06-23T20:00	82.00535	9.59015	0.286	350.1
2020-06-23T20:10	82.00614	9.58939	0.289	352.4
2020-06-23T20:20	82.00695	9.58872	0.294	353.4
2020-06-23T20:30	82.00777	9.58816	0.296	354.6
2020-06-23T20:40	82.00860	9.58775	0.299	356.1
2020-06-23T20:50	82.00944	9.58754	0.303	358.1
2020-06-23T21:00	82.01028	9.58754	0.303	359.9
2020-06-23T21:10	82.01114	9.58777	0.308	2.2
2020-06-23T21:20	82.01200	9.58827	0.313	4.5
2020-06-23T21:30	82.01289	9.58896	0.319	6.3
2020-06-23T21:40	82.01376	9.58982	0.318	7.7
2020-06-23T21:50	82.01463	9.59089	0.319	9.6
2020-06-23T22:00	82.01551	9.59218	0.323	11.6
2020-06-23T22:10	82.01639	9.59368	0.323	13.4
2020-06-23T22:20	82.01726	9.59547	0.326	15.9
2020-06-23T22:30	82.01811	9.59757	0.325	18.9
2020-06-23T22:40	82.01896	9.60009	0.331	22.3
2020-06-23T22:50	82.01982	9.60302	0.341	25.5
2020-06-23T23:00	82.02067	9.60623	0.346	27.6
2020-06-23T23:10	82.02151	9.60965	0.348	29.5
2020-06-23T23:20	82.02234	9.61336	0.352	31.8
2020-06-23T23:30	82.02319	9.61730	0.363	32.9
2020-06-23T23:40	82.02408	9.62133	0.379	32.2
2020-06-23T23:50	82.02495	9.62569	0.384	34.6
2020-06-24T00:00	82.02580	9.63025	0.381	36.7
2020-06-24T00:10	82.02663	9.63569	0.402	42.4
2020-06-24T00:20	82.02750	9.64157	0.430	43.2
2020-06-24T00:30	82.02838	9.64766	0.440	43.6
2020-06-24T00:40	82.02930	9.65402	0.458	43.9
2020-06-24T00:50	82.03021	9.66071	0.469	45.4
2020-06-24T01:00	82.03115	9.66778	0.488	46.3
2020-06-24T01:10	82.03208	9.67504	0.494	47.2
2020-06-24T01:20	82.03298	9.68267	0.499	49.6
2020-06-24T01:30	82.03386	9.69065	0.509	51.5
2020-06-24T01:40	82.03473	9.69888	0.517	52.6
2020-06-24T01:50	82.03563	9.70743	0.535	52.8
2020-06-24T02:00	82.03650	9.71577	0.522	52.9
2020-06-24T02:10	82.03743	9.72450	0.548	52.6
2020-06-24T02:20	82.03832	9.73317	0.539	53.4
2020-06-24T02:30	82.03918	9.74160	0.522	53.6
2020-06-24T02:40	82.04003	9.75054	0.540	55.7
2020-06-24T02:50	82.04086	9.75992	0.555	57.4
2020-06-24T03:00	82.04167	9.76939	0.555	58.4
2020-06-24T03:10	82.04245	9.77892	0.552	59.3
2020-06-24T03:20	82.04321	9.78861	0.555	60.4
2020-06-24T03:30	82.04396	9.79828	0.552	60.8
2020-06-24T03:40	82.04468	9.80785	0.544	61.3
2020-06-24T03:50	82.04537	9.81716	0.525	62.0
2020-06-24T04:00	82.04604	9.82666	0.531	63.1
2020-06-24T04:10	82.04667	9.83616	0.525	64.2
2020-06-24T04:20	82.04727	9.84565	0.520	65.5
2020-06-24T04:30	82.04784	9.85506	0.512	66.3
2020-06-24T04:40	82.04835	9.86438	0.499	68.4
2020-06-24T04:50	82.04882	9.87353	0.486	69.6
2020-06-24T05:00	82.04924	9.88240	0.467	71.1
2020-06-24T05:10	82.04959	9.89096	0.444	73.8
2020-06-24T05:20	82.04990	9.89915	0.423	74.5
2020-06-24T05:30	82.05019	9.90710	0.409	75.1
2020-06-24T05:40	82.05045	9.91479	0.394	76.2
2020-06-24T05:50	82.05069	9.92228	0.383	77.1
2020-06-24T06:00	82.05090	9.92948	0.367	78.0
2020-06-24T06:10	82.05107	9.93644	0.352	80.1
2020-06-24T06:20	82.05119	9.94305	0.332	82.4
2020-06-24T06:30	82.05127	9.94919	0.307	84.7
2020-06-24T06:40	82.05133	9.95479	0.280	85.8
2020-06-24T06:50	82.05136	9.96016	0.267	87.4
2020-06-24T07:00	82.05133	9.96522	0.252	92.4
2020-06-24T07:10	82.05126	9.96986	0.233	96.9
2020-06-24T07:20	82.05108	9.97436	0.234	106.2
2020-06-24T07:30	82.05087	9.97876	0.231	108.7
2020-06-24T07:40	82.05062	9.98243	0.205	116.5
2020-06-24T07:50	82.05026	9.98559	0.202	128.9
2020-06-24T08:00	82.04989	9.98858	0.200	131.8
2020-06-24T08:10	82.04957	9.99166	0.193	127.5
2020-06-24T08:20	82.04924	9.99449	0.183	129.6
2020-06-24T08:30	82.04886	9.99714	0.192	136.6
2020-06-24T08:40	82.04847	9.99921	0.172	143.3
2020-06-24T08:50	82.04805	10.00088	0.174	151.3
2020-06-24T09:00	82.04759	10.00232	0.180	156.7
2020-06-24T09:10	82.04703	10.00311	0.204	168.8
2020-06-24T09:20	82.04643	10.00369	0.220	172.5
2020-06-24T09:30	82.04583	10.00434	0.218	171.4
2020-06-24T09:40	82.04532	10.00484	0.186	172.3
2020-06-24T09:50	82.04474	10.00497	0.207	178.2
