date_time;lat;lon
2020-05-04T11:50:00;83.9044;18.3284
2020-05-06T08:50:00;83.9146;17.7128
2020-05-06T09:00:00;83.9146;17.7128
2020-05-06T09:10:00;83.9146;17.7128
2020-05-06T09:20:00;83.9146;17.7128
2020-05-06T09:30:00;83.9164;17.6934
2020-05-06T09:40:00;83.9164;17.6934
2020-05-06T09:50:00;83.9164;17.6934
2020-05-06T10:00:00;83.9164;17.6934
2020-05-06T10:10:00;83.9164;17.6934
2020-05-06T10:20:00;83.9164;17.6934
2020-05-06T10:30:00;83.9164;17.6934
2020-05-06T10:40:00;83.9174;17.6768
2020-05-06T10:50:00;83.9174;17.6768
2020-05-06T11:00:00;83.9174;17.6768
2020-05-06T11:10:00;83.9174;17.6768
2020-05-06T11:20:00;83.9174;17.6768
2020-05-06T11:30:00;83.9174;17.6768
2020-05-06T11:40:00;83.919;17.661
2020-05-06T11:50:00;83.919;17.661
2020-05-06T12:00:00;83.919;17.661
2020-05-06T12:10:00;83.919;17.661
2020-05-06T12:20:00;83.919;17.661
2020-05-06T12:30:00;83.9204;17.6444
2020-05-06T12:40:00;83.9204;17.6444
2020-05-06T12:50:00;83.9204;17.6444
2020-05-06T13:00:00;83.9204;17.6444
2020-05-06T13:10:00;83.9204;17.6444
2020-05-06T13:20:00;83.9204;17.6444
2020-05-06T13:30:00;83.9204;17.6444
2020-05-06T13:40:00;83.922;17.626
2020-05-06T13:50:00;83.922;17.626
2020-05-06T14:00:00;83.922;17.626
2020-05-06T14:10:00;83.922;17.626
2020-05-06T14:20:00;83.922;17.626
2020-05-06T14:30:00;83.922;17.626
2020-05-06T14:40:00;83.9238;17.605
2020-05-06T14:50:00;83.9238;17.605
2020-05-06T15:00:00;83.9238;17.605
2020-05-06T15:10:00;83.9238;17.605
2020-05-06T15:20:00;83.9238;17.605
2020-05-06T15:30:00;83.926;17.5788
2020-05-06T15:40:00;83.926;17.5788
2020-05-06T15:50:00;83.926;17.5788
2020-05-06T16:00:00;83.926;17.5788
2020-05-06T16:10:00;83.926;17.5788
2020-05-06T16:20:00;83.926;17.5788
2020-05-06T16:30:00;83.926;17.5788
2020-05-06T16:40:00;83.9282;17.549
2020-05-06T16:50:00;83.9282;17.549
2020-05-06T17:00:00;83.9282;17.549
2020-05-06T17:10:00;83.9282;17.549
2020-05-06T17:20:00;83.9282;17.549
2020-05-06T17:30:00;83.9282;17.549
2020-05-06T17:40:00;83.9306;17.5166
2020-05-06T17:50:00;83.9306;17.5166
2020-05-06T18:00:00;83.9306;17.5166
2020-05-06T18:10:00;83.9306;17.5166
2020-05-06T18:20:00;83.9306;17.5166
2020-05-06T18:30:00;83.9324;17.483
2020-05-06T18:40:00;83.9324;17.483
2020-05-06T18:50:00;83.9324;17.483
2020-05-06T19:00:00;83.9324;17.483
2020-05-06T19:10:00;83.9324;17.483
2020-05-06T19:20:00;83.9324;17.483
2020-05-06T19:30:00;83.9324;17.483
2020-05-06T19:40:00;83.934;17.447
2020-05-06T19:50:00;83.934;17.447
2020-05-06T20:00:00;83.934;17.447
2020-05-06T20:10:00;83.934;17.447
2020-05-06T20:20:00;83.934;17.447
2020-05-06T20:30:00;83.934;17.447
2020-05-06T20:40:00;83.9354;17.409
2020-05-06T20:50:00;83.9354;17.409
2020-05-06T21:00:00;83.9354;17.409
2020-05-06T21:10:00;83.9354;17.409
2020-05-06T21:20:00;83.9354;17.409
2020-05-06T21:30:00;83.9364;17.3706
2020-05-06T21:40:00;83.9364;17.3706
2020-05-06T21:50:00;83.9364;17.3706
2020-05-06T22:00:00;83.9364;17.3706
2020-05-06T22:10:00;83.9364;17.3706
2020-05-06T22:20:00;83.9364;17.3706
2020-05-06T22:30:00;83.9364;17.3706
2020-05-06T22:40:00;83.9372;17.3352
2020-05-06T22:50:00;83.9372;17.3352
2020-05-06T23:00:00;83.9372;17.3352
2020-05-06T23:10:00;83.9372;17.3352
2020-05-06T23:20:00;83.9372;17.3352
2020-05-06T23:30:00;83.9372;17.3352
