date_time;lat;lon
2019-10-07T06:03:57;84.991765;135.167698333333
2019-10-07T09:04:08;84.98476;135.274598333333
2019-10-07T12:05:09;84.97725;135.410945
2019-10-07T18:03:54;84.9569666666667;135.76947
2019-10-07T21:04:08;84.9457066666667;135.950121666667
2019-10-08T00:05:27;84.9353816666667;136.205046666667
2019-10-08T03:03:30;84.92227;136.50597
2019-10-08T06:03:39;84.9056116666667;136.772768333333
2019-10-08T09:03:50;84.8870483333333;136.937003333333
2019-10-08T12:05:09;84.86885;136.978591666667
2019-10-08T18:03:55;84.84397;136.95497
2019-10-08T21:03:32;84.8326166666667;136.932548333333
2019-10-09T00:05:27;84.82422;136.865573333333
2019-10-09T03:04:00;84.821415;136.790613333333
2019-10-09T06:04:06;84.821755;136.757305
2019-10-09T09:04:07;84.818375;136.729713333333
2019-10-09T12:05:27;84.81558;136.683866666667
2019-10-09T18:04:32;84.8191683333333;136.630271666667
2019-10-09T21:04:06;84.8227583333333;136.579286666667
2019-10-10T00:05:32;84.825935;136.467976666667
2019-10-10T03:04:25;84.8311683333333;136.329323333333
2019-10-10T06:04:09;84.8360483333333;136.211058333333
2019-10-10T09:03:37;84.8348033333333;136.137968333333
2019-10-10T12:05:09;84.8302133333333;136.059701666667
2019-10-10T18:04:05;84.8240316666667;136.03307
2019-10-10T21:04:04;84.8166616666667;136.127753333333
2019-10-11T00:05:27;84.8039783333333;136.230385
2019-10-11T03:03:38;84.7904383333333;136.293438333333
2019-10-11T06:04:00;84.7817916666667;136.35153
2019-10-11T09:04:36;84.766695;136.433631666667
2019-10-11T12:04:55;84.7552233333333;136.448846666667
2019-10-11T18:04:02;84.74573;136.562463333333
2019-10-11T21:03:59;84.7410533333333;136.619021666667
2019-10-12T00:05:22;84.7420133333333;136.613796666667
2019-10-12T03:03:38;84.752385;136.614853333333
2019-10-12T06:04:31;84.763485;136.617991666667
2019-10-12T09:03:54;84.768555;136.570008333333
2019-10-12T12:05:27;84.7715666666667;136.445803333333
2019-10-12T18:04:09;84.778315;136.236286666667
2019-10-12T21:05:21;84.775615;136.14799
2019-10-13T00:04:39;84.7740516666667;136.004421666667
2019-10-13T03:03:08;84.7744033333333;135.876246666667
2019-10-13T06:04:09;84.7712766666667;135.794431666667
2019-10-13T09:04:07;84.765635;135.706073333333
2019-10-13T12:05:09;84.76034;135.61533
2019-10-13T18:04:03;84.7437066666667;135.637965
2019-10-13T21:04:01;84.7284533333333;135.615706666667
2019-10-14T00:04:28;84.7159883333333;135.511506666667
2019-10-14T03:03:26;84.7072033333333;135.428343333333
2019-10-14T06:03:31;84.6989866666667;135.382821666667
2019-10-14T09:03:25;84.689345;135.33851
2019-10-14T12:04:39;84.6817166666667;135.260043333333
2019-10-14T18:03:39;84.67739;135.215356666667
2019-10-14T21:03:26;84.6745533333333;135.237606666667
2019-10-15T00:04:39;84.6739483333333;135.207726666667
2019-10-15T03:04:00;84.6770783333333;135.175486666667
2019-10-15T06:03:39;84.6797066666667;135.183068333333
2019-10-15T09:03:57;84.679275;135.172353333333
2019-10-15T12:04:39;84.679445;135.104655
2019-10-15T18:04:09;84.68381;135.006561666667
2019-10-15T21:03:37;84.6829283333333;134.923198333333
2019-10-16T00:04:27;84.6818966666667;134.744305
2019-10-16T03:04:08;84.6842833333333;134.593698333333
