date_time;lat;lon
2020-04-03T11:50:00;84.787;13.4601
2020-04-03T12:00:00;84.787;13.4601
2020-04-03T12:10:00;84.787;13.4601
2020-04-03T12:20:00;84.787;13.4601
2020-04-03T12:30:00;84.7827;13.4027
2020-04-03T12:40:00;84.7827;13.4027
2020-04-03T12:50:00;84.7827;13.4027
2020-04-03T13:00:00;84.7827;13.4027
2020-04-03T13:10:00;84.7827;13.4027
2020-04-03T13:20:00;84.7827;13.4027
2020-04-03T13:30:00;84.7827;13.4027
2020-04-03T13:40:00;84.7785;13.3449
2020-04-03T13:50:00;84.7785;13.3449
2020-04-03T14:00:00;84.7785;13.3449
2020-04-03T14:10:00;84.7785;13.3449
2020-04-03T14:20:00;84.7785;13.3449
2020-04-03T14:30:00;84.7785;13.3449
2020-04-03T14:40:00;84.7741;13.288
2020-04-03T14:50:00;84.7741;13.288
2020-04-03T15:00:00;84.7741;13.288
2020-04-03T15:10:00;84.7741;13.288
2020-04-03T15:20:00;84.7741;13.288
2020-04-03T15:30:00;84.7696;13.2359
2020-04-03T15:40:00;84.7696;13.2359
2020-04-03T15:50:00;84.7696;13.2359
2020-04-03T16:00:00;84.7696;13.2359
2020-04-03T16:10:00;84.7696;13.2359
2020-04-03T16:20:00;84.7696;13.2359
2020-04-03T16:30:00;84.7696;13.2359
2020-04-03T16:40:00;84.7651;13.1928
2020-04-03T16:50:00;84.7651;13.1928
2020-04-03T17:00:00;84.7651;13.1928
2020-04-03T17:10:00;84.7651;13.1928
2020-04-03T17:20:00;84.7651;13.1928
2020-04-03T17:30:00;84.7651;13.1928
2020-04-03T17:40:00;84.7601;13.1549
2020-04-03T17:50:00;84.7601;13.1549
2020-04-03T18:00:00;84.7601;13.1549
2020-04-03T18:10:00;84.7601;13.1549
2020-04-03T18:20:00;84.7601;13.1549
2020-04-03T18:30:00;84.7547;13.1228
2020-04-03T18:40:00;84.7547;13.1228
2020-04-03T18:50:00;84.7547;13.1228
2020-04-03T19:00:00;84.7547;13.1228
2020-04-03T19:10:00;84.7547;13.1228
2020-04-03T19:20:00;84.7547;13.1228
2020-04-03T19:30:00;84.7547;13.1228
2020-04-03T19:40:00;84.7489;13.0954
2020-04-03T19:50:00;84.7489;13.0954
2020-04-03T20:00:00;84.7489;13.0954
2020-04-03T20:10:00;84.7489;13.0954
2020-04-03T20:20:00;84.7489;13.0954
2020-04-03T20:30:00;84.7489;13.0954
2020-04-03T20:40:00;84.743;13.0737
2020-04-03T20:50:00;84.743;13.0737
2020-04-03T21:00:00;84.743;13.0737
2020-04-03T21:10:00;84.743;13.0737
2020-04-03T21:20:00;84.743;13.0737
2020-04-03T21:30:00;84.7368;13.0556
2020-04-03T21:40:00;84.7368;13.0556
2020-04-03T21:50:00;84.7368;13.0556
2020-04-03T22:00:00;84.7368;13.0556
